pagamento_id,pedido_id,forma_pagamento,valor_pago,status_pagamento
4425,1249,Cartão,150.0,Pendente
4426,465,Cartão,99.9,Pago
4427,4252,Cartão,150.0,Pago
4428,3382,PIX,150.0,Estornado
4429,1066,Cartão,150.0,Pago
4430,4828,Cartão,150.0,Pago
4431,46,PIX,99.9,Pendente
4432,3487,Cartão,250.0,Estornado
4433,165,Cartão,250.0,Estornado
4434,3302,Boleto,150.0,Pendente
4435,2894,PIX,250.0,Pendente
4436,3207,PIX,250.0,Pendente
4437,3368,PIX,250.0,Pendente
4438,2693,Cartão,150.0,Pago
4439,40,Cartão,250.0,Pendente
4440,4694,Boleto,150.0,Pendente
4441,1980,Boleto,250.0,Pago
4442,971,Cartão,250.0,Pendente
4443,1279,PIX,250.0,Estornado
4444,1701,PIX,150.0,Pendente
4445,1551,Boleto,99.9,Pago
4446,600,Cartão,150.0,Pago
4447,3590,Cartão,150.0,Pago
4448,1226,PIX,150.0,Pago
4449,1145,Boleto,250.0,Estornado
4450,299,Boleto,99.9,Estornado
4451,1038,Boleto,99.9,Pendente
4452,2292,PIX,99.9,Estornado
4453,2924,Cartão,150.0,Estornado
4454,13,Boleto,150.0,Pago
4455,2463,Cartão,99.9,Pendente
4456,1883,PIX,250.0,Pendente
4457,4127,PIX,150.0,Pendente
4458,3104,PIX,150.0,Estornado
4459,2955,Cartão,99.9,Estornado
4460,4297,PIX,99.9,Pago
4461,2963,PIX,250.0,Pendente
4462,2413,Boleto,150.0,Estornado
4463,4938,Boleto,250.0,Pago
4464,3077,Cartão,99.9,Pendente
4465,2116,Cartão,250.0,Pago
4466,255,PIX,250.0,Pendente
4467,3070,Boleto,150.0,Estornado
4468,1805,Cartão,150.0,Pendente
4469,3348,Cartão,99.9,Estornado
4470,4903,Cartão,150.0,Pago
4471,4729,Cartão,99.9,Pendente
4472,1151,PIX,150.0,Estornado
4473,1361,PIX,250.0,Pago
4474,2291,Cartão,99.9,Estornado
4475,3960,PIX,99.9,Pendente
4476,3739,Cartão,250.0,Pago
4477,245,Boleto,99.9,Pendente
4478,3151,Boleto,250.0,Pendente
4479,924,PIX,99.9,Estornado
4480,2478,Cartão,150.0,Pendente
4481,2743,Boleto,150.0,Pendente
4482,725,Cartão,150.0,Pendente
4483,2183,Cartão,250.0,Estornado
4484,1963,PIX,150.0,Pendente
4485,3515,Cartão,150.0,Pago
4486,2409,Cartão,99.9,Estornado
4487,2151,PIX,250.0,Pago
4488,1631,PIX,150.0,Pendente
4489,2568,Boleto,99.9,Estornado
4490,659,PIX,99.9,Pago
4491,3025,Boleto,150.0,Pendente
4492,67,Boleto,150.0,Pendente
4493,75,Boleto,150.0,Pendente
4494,504,PIX,150.0,Pago
4495,4183,PIX,250.0,Pago
4496,3333,PIX,150.0,Pago
4497,4528,Cartão,250.0,Pago
4498,1599,PIX,99.9,Pago
4499,2280,PIX,99.9,Estornado
4500,2709,Boleto,99.9,Pendente
4501,459,Boleto,250.0,Estornado
4502,93,PIX,150.0,Pago
4503,2283,PIX,99.9,Pago
4504,1102,Boleto,150.0,Pendente
4505,831,PIX,250.0,Pendente
4506,4090,Boleto,150.0,Pago
4507,1746,Boleto,99.9,Estornado
4508,458,PIX,150.0,Pago
4509,4228,Cartão,250.0,Estornado
4510,1419,Cartão,150.0,Pago
4511,1847,PIX,99.9,Estornado
4512,2876,PIX,150.0,Estornado
4513,791,Boleto,150.0,Estornado
4514,1729,PIX,250.0,Estornado
4515,3282,PIX,150.0,Pendente
4516,1441,Boleto,150.0,Estornado
4517,2438,PIX,99.9,Estornado
4518,1147,PIX,250.0,Estornado
4519,2282,Boleto,150.0,Pendente
4520,636,PIX,99.9,Pendente
4521,2250,Boleto,150.0,Pendente
4522,1729,Cartão,150.0,Estornado
4523,1662,Boleto,99.9,Pendente
4524,2673,PIX,99.9,Pago
4525,215,Boleto,150.0,Estornado
4526,488,Boleto,250.0,Pendente
4527,823,Boleto,99.9,Estornado
4528,3526,Boleto,99.9,Pendente
4529,4803,PIX,250.0,Estornado
4530,4280,Cartão,150.0,Estornado
4531,530,Boleto,99.9,Pago
4532,1327,PIX,250.0,Pago
4533,4275,Boleto,150.0,Pendente
4534,2734,Cartão,150.0,Pendente
4535,110,Cartão,250.0,Estornado
4536,936,Boleto,250.0,Pendente
4537,1328,Boleto,250.0,Pago
4538,1763,Boleto,99.9,Pendente
4539,1039,PIX,250.0,Estornado
4540,3602,Boleto,99.9,Pago
4541,1567,Cartão,99.9,Estornado
4542,4310,Boleto,150.0,Estornado
4543,1890,PIX,99.9,Estornado
4544,2978,Cartão,250.0,Pago
4545,4830,Boleto,250.0,Pendente
4546,2905,PIX,99.9,Pendente
4547,3980,PIX,250.0,Estornado
4548,1241,PIX,150.0,Pendente
4549,4853,PIX,250.0,Estornado
4550,1450,Cartão,99.9,Estornado
4551,425,Cartão,150.0,Pendente
4552,483,Cartão,99.9,Pago
4553,1795,Cartão,99.9,Estornado
4554,4579,Cartão,250.0,Pendente
4555,3411,Boleto,250.0,Pendente
4556,1359,Cartão,250.0,Pago
4557,4998,Cartão,250.0,Pendente
4558,1743,Boleto,250.0,Pendente
4559,4605,Cartão,150.0,Pago
4560,1591,Cartão,250.0,Pendente
4561,891,Boleto,250.0,Pendente
4562,3327,PIX,150.0,Pago
4563,3208,PIX,250.0,Estornado
4564,1112,Boleto,150.0,Pago
4565,2530,Cartão,99.9,Estornado
4566,4302,Cartão,150.0,Estornado
4567,4232,Boleto,150.0,Pago
4568,1514,Cartão,150.0,Estornado
4569,2601,PIX,250.0,Pago
4570,1894,Cartão,99.9,Pago
4571,3102,Cartão,99.9,Estornado
4572,1389,PIX,150.0,Pago
4573,1150,Boleto,150.0,Pendente
4574,3529,Boleto,250.0,Estornado
4575,1983,Cartão,150.0,Pago
4576,4888,Boleto,250.0,Pendente
4577,2759,Cartão,150.0,Pendente
4578,3701,PIX,99.9,Estornado
4579,2035,Boleto,150.0,Pendente
4580,3411,PIX,99.9,Pago
4581,4109,PIX,250.0,Estornado
4582,804,Boleto,99.9,Pendente
4583,131,PIX,99.9,Pendente
4584,4908,PIX,150.0,Estornado
4585,122,Cartão,99.9,Pago
4586,1602,PIX,250.0,Pendente
4587,186,Boleto,250.0,Estornado
4588,3111,PIX,99.9,Pago
4589,1596,Cartão,99.9,Estornado
4590,1839,Cartão,250.0,Estornado
4591,860,Cartão,250.0,Pendente
4592,4107,Cartão,250.0,Pago
4593,147,Cartão,250.0,Pago
4594,1729,Cartão,99.9,Pendente
4595,640,Boleto,99.9,Estornado
4596,1745,Cartão,250.0,Pendente
4597,3954,Boleto,150.0,Pendente
4598,3106,PIX,250.0,Estornado
4599,1559,Boleto,99.9,Estornado
4600,1116,Cartão,150.0,Estornado
4601,3802,PIX,250.0,Pendente
4602,4887,Boleto,250.0,Estornado
4603,86,PIX,99.9,Pago
4604,894,Cartão,150.0,Pendente
4605,1971,PIX,99.9,Estornado
4606,3790,PIX,150.0,Pendente
4607,1271,Boleto,99.9,Pendente
4608,4502,PIX,250.0,Pago
4609,652,Boleto,250.0,Pendente
4610,3333,PIX,99.9,Pago
4611,2099,Boleto,250.0,Pendente
4612,2440,Cartão,99.9,Estornado
4613,2842,PIX,150.0,Pago
4614,3452,Cartão,99.9,Estornado
4615,3323,Cartão,150.0,Pago
4616,4719,Boleto,150.0,Estornado
4617,4074,Cartão,99.9,Pendente
4618,3946,Boleto,150.0,Pago
4619,2241,Cartão,150.0,Estornado
4620,1270,PIX,99.9,Pendente
4621,2750,Cartão,99.9,Estornado
4622,129,PIX,99.9,Pendente
4623,4710,Cartão,99.9,Estornado
4624,4396,Cartão,150.0,Pago
4625,164,Boleto,99.9,Estornado
4626,4416,Cartão,150.0,Pago
4627,1197,Cartão,150.0,Estornado
4628,57,Cartão,99.9,Pendente
4629,207,PIX,150.0,Estornado
4630,3569,PIX,250.0,Pago
4631,485,Boleto,250.0,Estornado
4632,2928,Cartão,99.9,Pendente
4633,3885,PIX,150.0,Estornado
4634,3486,Cartão,150.0,Pago
4635,2452,Cartão,150.0,Estornado
4636,2879,Cartão,150.0,Pendente
4637,2360,PIX,250.0,Pendente
4638,2722,PIX,150.0,Pendente
4639,1845,Cartão,150.0,Estornado
4640,2582,Cartão,150.0,Pendente
4641,949,PIX,99.9,Estornado
4642,302,PIX,99.9,Pendente
4643,1897,Boleto,150.0,Estornado
4644,793,PIX,99.9,Estornado
4645,1020,PIX,150.0,Estornado
4646,3836,Boleto,150.0,Estornado
4647,1498,PIX,150.0,Pendente
4648,2820,Boleto,99.9,Estornado
4649,513,Cartão,99.9,Estornado
4650,4765,Boleto,150.0,Pago
4651,1719,PIX,99.9,Estornado
4652,3659,Boleto,99.9,Pago
4653,2135,Boleto,150.0,Pago
4654,1862,Cartão,150.0,Estornado
4655,1984,PIX,99.9,Estornado
4656,1309,PIX,99.9,Pendente
4657,4478,PIX,99.9,Pendente
4658,1266,Boleto,250.0,Pendente
4659,4125,Boleto,150.0,Pendente
4660,1259,Cartão,250.0,Pendente
4661,1335,Boleto,250.0,Estornado
4662,2255,PIX,99.9,Pago
4663,3923,Boleto,150.0,Pendente
4664,1886,Boleto,99.9,Estornado
4665,67,Cartão,99.9,Estornado
4666,690,PIX,150.0,Estornado
4667,1620,PIX,250.0,Pago
4668,745,Cartão,250.0,Estornado
4669,966,Cartão,99.9,Estornado
4670,4133,Cartão,150.0,Pago
4671,1558,Boleto,250.0,Pago
4672,1925,Boleto,99.9,Pago
4673,4482,Cartão,150.0,Pendente
4674,2915,Boleto,250.0,Pendente
4675,420,Boleto,250.0,Estornado
4676,2100,Boleto,250.0,Estornado
4677,3574,PIX,150.0,Estornado
4678,1688,Boleto,250.0,Pendente
4679,4348,Cartão,250.0,Pago
4680,2316,PIX,99.9,Pendente
4681,2357,Boleto,150.0,Pendente
4682,2678,Boleto,99.9,Estornado
4683,39,Boleto,150.0,Pendente
4684,3258,Cartão,250.0,Estornado
4685,4046,Boleto,99.9,Pago
4686,2316,Boleto,99.9,Pendente
4687,350,Boleto,99.9,Pendente
4688,685,Cartão,99.9,Pendente
4689,2052,Cartão,150.0,Estornado
4690,1597,Boleto,250.0,Pago
4691,3306,Cartão,99.9,Pago
4692,4021,Cartão,99.9,Pago
4693,2519,Boleto,250.0,Pendente
4694,2674,PIX,150.0,Pago
4695,759,Boleto,150.0,Pendente
4696,2585,PIX,250.0,Pendente
4697,1138,Cartão,99.9,Pendente
4698,4748,PIX,99.9,Estornado
4699,2880,Boleto,150.0,Estornado
4700,707,Cartão,250.0,Estornado
4701,375,PIX,250.0,Estornado
4702,1767,PIX,99.9,Estornado
4703,1355,Cartão,150.0,Pendente
4704,2843,PIX,150.0,Estornado
4705,3267,PIX,99.9,Estornado
4706,2479,Boleto,250.0,Estornado
4707,3216,PIX,250.0,Estornado
4708,520,PIX,250.0,Pago
4709,1875,PIX,99.9,Estornado
4710,923,PIX,250.0,Pago
4711,4853,Boleto,150.0,Pendente
4712,4620,Cartão,250.0,Pago
4713,4935,Boleto,150.0,Pago
4714,2075,Cartão,99.9,Pago
4715,3758,PIX,150.0,Estornado
4716,535,Cartão,99.9,Pendente
4717,688,Boleto,99.9,Estornado
4718,2747,Cartão,250.0,Pendente
4719,4164,Boleto,99.9,Estornado
4720,3399,Boleto,250.0,Estornado
4721,3587,PIX,250.0,Pendente
4722,3957,Boleto,150.0,Pago
4723,3702,Cartão,150.0,Pago
4724,2480,Cartão,99.9,Estornado
4725,4708,Cartão,150.0,Pago
4726,2440,Cartão,99.9,Pendente
4727,2815,Cartão,150.0,Estornado
4728,1658,Boleto,250.0,Estornado
4729,3875,Boleto,150.0,Pago
4730,1672,PIX,250.0,Estornado
4731,1276,Cartão,150.0,Estornado
4732,2358,Boleto,150.0,Estornado
4733,2621,PIX,150.0,Estornado
4734,356,Cartão,250.0,Estornado
4735,4326,PIX,99.9,Estornado
4736,2675,Cartão,150.0,Pendente
4737,694,Cartão,150.0,Pendente
4738,1672,Boleto,150.0,Estornado
4739,4446,Boleto,150.0,Pendente
4740,3747,Boleto,250.0,Pago
4741,4911,Cartão,150.0,Pago
4742,444,PIX,250.0,Estornado
4743,3750,Boleto,99.9,Estornado
4744,4102,Cartão,250.0,Pendente
4745,4617,PIX,250.0,Pago
4746,4091,Cartão,150.0,Pendente
4747,493,Cartão,99.9,Estornado
4748,413,Cartão,99.9,Pendente
4749,2903,Cartão,250.0,Estornado
4750,2959,Cartão,250.0,Estornado
4751,434,Cartão,150.0,Pago
4752,3601,Boleto,250.0,Pago
4753,3512,Boleto,99.9,Estornado
4754,1735,Boleto,150.0,Pago
4755,464,PIX,250.0,Pago
4756,249,Cartão,150.0,Pago
4757,4308,PIX,99.9,Estornado
4758,4173,Boleto,99.9,Pendente
4759,1618,Cartão,250.0,Estornado
4760,4811,Boleto,250.0,Pendente
4761,4810,Boleto,99.9,Estornado
4762,2486,PIX,150.0,Estornado
4763,1122,PIX,150.0,Pendente
4764,2676,PIX,99.9,Estornado
4765,409,Cartão,150.0,Estornado
4766,3197,PIX,250.0,Estornado
4767,404,PIX,250.0,Estornado
4768,2498,Cartão,150.0,Pago
4769,3326,PIX,99.9,Estornado
4770,2424,Cartão,99.9,Estornado
4771,2866,Boleto,99.9,Estornado
4772,4913,Cartão,99.9,Estornado
4773,835,PIX,99.9,Pago
4774,4374,Cartão,150.0,Estornado
4775,3947,Cartão,250.0,Estornado
4776,2803,PIX,250.0,Estornado
4777,1542,Boleto,150.0,Pago
4778,4994,PIX,150.0,Pago
4779,2186,Cartão,250.0,Pago
4780,1637,PIX,250.0,Estornado
4781,809,Cartão,99.9,Pago
4782,2874,PIX,99.9,Estornado
4783,1927,PIX,250.0,Pendente
4784,3359,PIX,250.0,Pago
4785,2405,PIX,99.9,Pendente
4786,4210,PIX,150.0,Estornado
4787,4855,PIX,99.9,Pago
4788,1405,Boleto,250.0,Pendente
4789,2736,PIX,150.0,Estornado
4790,415,Boleto,150.0,Pago
4791,3000,Cartão,250.0,Pago
4792,2503,Boleto,99.9,Pago
4793,2778,Cartão,99.9,Pendente
4794,2313,PIX,250.0,Estornado
4795,963,Cartão,150.0,Pago
4796,4579,PIX,99.9,Pendente
4797,1935,PIX,150.0,Pago
4798,4264,Boleto,250.0,Pendente
4799,1493,PIX,250.0,Pago
4800,3028,Boleto,99.9,Pendente
4801,766,Boleto,150.0,Pago
4802,1609,Cartão,99.9,Pago
4803,695,PIX,250.0,Estornado
4804,2684,Boleto,250.0,Estornado
4805,1681,Cartão,150.0,Estornado
4806,4744,Boleto,150.0,Pago
4807,2432,PIX,99.9,Pendente
4808,2325,Boleto,150.0,Estornado
4809,1233,PIX,250.0,Pendente
4810,2047,Cartão,250.0,Pago
4811,3715,PIX,99.9,Pendente
4812,1120,Cartão,99.9,Pago
4813,3377,Cartão,150.0,Estornado
4814,3557,Boleto,150.0,Estornado
4815,3031,PIX,99.9,Pago
4816,3687,PIX,250.0,Pendente
4817,2777,Cartão,99.9,Pago
4818,2332,Cartão,150.0,Estornado
4819,4971,Cartão,150.0,Pendente
4820,295,Boleto,150.0,Pendente
4821,1964,PIX,99.9,Pago
4822,138,Cartão,150.0,Pendente
4823,3402,Cartão,150.0,Pendente
4824,3476,PIX,150.0,Pendente
4825,1518,PIX,99.9,Pendente
4826,13,PIX,99.9,Pago
4827,3409,Boleto,99.9,Pago
4828,3454,Boleto,99.9,Estornado
4829,2084,Boleto,99.9,Estornado
4830,2623,PIX,250.0,Pago
4831,3679,Boleto,99.9,Pago
4832,2486,Boleto,99.9,Pago
4833,2766,PIX,250.0,Estornado
4834,4697,PIX,150.0,Estornado
4835,1925,Boleto,250.0,Pendente
4836,1407,Boleto,150.0,Pago
4837,710,PIX,99.9,Pago
4838,3661,Boleto,99.9,Pendente
4839,3162,Boleto,99.9,Estornado
4840,459,Cartão,150.0,Estornado
4841,4318,PIX,250.0,Estornado
4842,712,PIX,150.0,Estornado
4843,1843,Boleto,150.0,Pago
4844,2137,Boleto,250.0,Pago
4845,2504,Boleto,150.0,Pago
4846,538,PIX,250.0,Pendente
4847,3381,Cartão,99.9,Pago
4848,2795,Boleto,99.9,Estornado
4849,2254,Boleto,250.0,Estornado
4850,3467,Cartão,150.0,Pendente
4851,1606,Boleto,250.0,Estornado
4852,717,Cartão,99.9,Pago
4853,1886,Boleto,150.0,Pago
4854,2631,Cartão,150.0,Estornado
4855,1619,Boleto,99.9,Pago
4856,439,Cartão,99.9,Pendente
4857,2812,Cartão,150.0,Pendente
4858,938,PIX,250.0,Pago
4859,2434,Cartão,150.0,Pago
4860,3514,Cartão,250.0,Estornado
4861,4479,Cartão,250.0,Estornado
4862,4158,Boleto,150.0,Estornado
4863,4795,PIX,99.9,Pago
4864,4081,Cartão,150.0,Pago
4865,4998,PIX,250.0,Estornado
4866,4110,PIX,250.0,Estornado
4867,4206,PIX,150.0,Estornado
4868,1053,Cartão,150.0,Pendente
4869,3533,PIX,250.0,Pendente
4870,2569,PIX,150.0,Estornado
4871,3302,Cartão,250.0,Pago
4872,3399,Cartão,99.9,Estornado
4873,1558,PIX,250.0,Pago
4874,2124,PIX,99.9,Estornado
4875,3739,Cartão,150.0,Pendente
4876,1918,Boleto,250.0,Estornado
4877,260,PIX,250.0,Pendente
4878,2954,Boleto,250.0,Estornado
4879,415,PIX,99.9,Pago
4880,577,Boleto,250.0,Pendente
4881,2842,PIX,150.0,Pendente
4882,4540,Cartão,150.0,Pago
4883,3232,Cartão,150.0,Estornado
4884,3913,PIX,250.0,Estornado
4885,4114,PIX,250.0,Pago
4886,4582,PIX,150.0,Estornado
4887,3730,PIX,99.9,Pendente
4888,3836,PIX,99.9,Estornado
4889,3037,PIX,99.9,Pendente
4890,3208,Cartão,99.9,Pendente
4891,2816,Cartão,250.0,Pendente
4892,2421,Cartão,250.0,Pago
4893,4886,Boleto,250.0,Pendente
4894,4706,Boleto,250.0,Pendente
4895,2077,Cartão,150.0,Estornado
4896,1548,Cartão,99.9,Pago
4897,3642,Cartão,150.0,Pendente
4898,2731,Boleto,99.9,Estornado
4899,2325,PIX,150.0,Estornado
4900,1059,Cartão,150.0,Pendente
4901,1613,Cartão,250.0,Estornado
4902,1768,PIX,250.0,Estornado
4903,1878,PIX,150.0,Pendente
4904,4256,Boleto,250.0,Pago
4905,4116,PIX,150.0,Pago
4906,1790,Cartão,250.0,Pendente
4907,3127,Cartão,99.9,Pendente
4908,3506,Cartão,150.0,Estornado
4909,3063,Boleto,150.0,Estornado
4910,1536,Boleto,250.0,Pendente
4911,4754,PIX,250.0,Estornado
4912,4814,PIX,99.9,Pago
4913,2120,Cartão,99.9,Estornado
4914,2795,Cartão,250.0,Pago
4915,2076,Boleto,150.0,Estornado
4916,3355,Cartão,150.0,Pago
4917,1300,Cartão,150.0,Pendente
4918,901,PIX,99.9,Pendente
4919,4471,Boleto,99.9,Pendente
4920,1783,Cartão,150.0,Pendente
4921,117,Boleto,99.9,Estornado
4922,3757,PIX,250.0,Pago
4923,2754,PIX,150.0,Pendente
4924,2997,Cartão,250.0,Estornado
4925,3298,Boleto,250.0,Pendente
4926,886,Cartão,250.0,Pago
4927,3377,PIX,99.9,Pendente
4928,2306,PIX,250.0,Estornado
4929,4876,Cartão,99.9,Pago
4930,3186,Boleto,99.9,Pago
4931,157,Cartão,250.0,Pendente
4932,3161,Boleto,99.9,Pago
4933,3858,Boleto,250.0,Pago
4934,1974,Cartão,150.0,Estornado
4935,2727,PIX,99.9,Pago
4936,2766,Boleto,99.9,Pago
4937,1539,Boleto,150.0,Pago
4938,2433,PIX,250.0,Estornado
4939,3302,Boleto,250.0,Pago
4940,4154,Boleto,150.0,Pendente
4941,2150,PIX,150.0,Estornado
4942,1919,Boleto,150.0,Pago
4943,4731,PIX,150.0,Pendente
4944,3496,Cartão,250.0,Pago
4945,4081,Cartão,99.9,Pago
4946,4107,Boleto,250.0,Pago
4947,811,Cartão,150.0,Estornado
4948,2915,PIX,99.9,Pago
4949,4857,Cartão,250.0,Pendente
4950,2735,PIX,150.0,Pago
4951,4538,Cartão,150.0,Estornado
4952,4431,PIX,250.0,Estornado
4953,1064,PIX,99.9,Pago
4954,4607,PIX,250.0,Pendente
4955,560,Boleto,150.0,Estornado
4956,1460,Boleto,250.0,Estornado
4957,361,Cartão,99.9,Estornado
4958,1793,PIX,99.9,Pendente
4959,4983,Cartão,150.0,Estornado
4960,2303,Boleto,150.0,Pendente
4961,535,Cartão,250.0,Pendente
4962,3135,PIX,250.0,Pago
4963,1511,PIX,99.9,Estornado
4964,4810,Boleto,250.0,Estornado
4965,2093,Cartão,99.9,Pendente
4966,224,Cartão,150.0,Pendente
4967,2200,PIX,250.0,Pago
4968,760,Boleto,150.0,Estornado
4969,4666,PIX,250.0,Estornado
4970,4620,Cartão,150.0,Pendente
4971,2222,Boleto,150.0,Pendente
4972,3621,Boleto,150.0,Pendente
4973,4586,Cartão,150.0,Pago
4974,104,PIX,250.0,Estornado
4975,3084,PIX,99.9,Pago
4976,1949,Cartão,250.0,Estornado
4977,1815,Cartão,99.9,Pago
4978,528,PIX,150.0,Pendente
4979,4674,Cartão,150.0,Estornado
4980,2488,Boleto,99.9,Pendente
4981,3872,Boleto,250.0,Pendente
4982,166,Boleto,250.0,Pendente
4983,2899,Cartão,250.0,Pendente
4984,1791,Boleto,99.9,Pago
4985,700,PIX,99.9,Pago
4986,2085,PIX,150.0,Pendente
4987,1223,Boleto,99.9,Estornado
4988,3966,Cartão,250.0,Estornado
4989,1285,Cartão,250.0,Pago
4990,2833,PIX,250.0,Pendente
4991,734,Boleto,99.9,Pendente
4992,4087,Cartão,250.0,Pago
4993,3305,PIX,250.0,Estornado
4994,1798,Cartão,99.9,Pago
4995,1987,Boleto,250.0,Estornado
4996,3518,Cartão,250.0,Estornado
4997,1263,Cartão,250.0,Pendente
4998,3343,PIX,150.0,Pendente
4999,777,Cartão,250.0,Pendente
5000,3527,Cartão,250.0,Estornado
