entrega_id,pedido_id,transportadora,data_envio,data_entrega,frete
3125,4362,Correios,2025-04-04,2025-04-10,35
3126,3838,LogX,2025-06-13,2025-06-22,20
3127,2844,LogX,2025-02-25,2025-03-06,-5
3128,625,LogX,2025-04-27,2025-04-26,-5
3129,2066,Correios,2025-06-27,2025-06-26,20
3130,627,Correios,2025-03-22,2025-03-22,35
3131,584,Correios,2025-04-30,2025-05-08,-5
3132,3523,Correios,2025-06-05,2025-06-04,35
3133,1296,Correios,2025-03-09,2025-03-10,35
3134,766,Correios,2025-01-31,2025-02-04,35
3135,3448,LogX,2025-06-14,2025-06-16,-5
3136,3026,LogX,2025-03-06,2025-03-12,20
3137,1446,Correios,2025-06-23,2025-06-22,-5
3138,2554,Correios,2025-01-23,2025-01-22,20
3139,941,LogX,2025-03-29,2025-04-03,20
3140,3649,Correios,2025-01-24,2025-01-23,35
3141,1746,Correios,2025-06-14,2025-06-24,35
3142,2543,LogX,2025-05-19,2025-05-20,-5
3143,3448,LogX,2025-05-25,2025-05-27,20
3144,4004,Correios,2025-03-03,2025-03-04,-5
3145,2952,LogX,2025-04-29,2025-05-07,20
3146,52,LogX,2025-05-08,2025-05-12,-5
3147,4399,LogX,2025-05-16,2025-05-14,-5
3148,2253,Correios,2025-04-09,2025-04-08,35
3149,1674,Correios,2025-03-10,2025-03-20,20
3150,1763,Correios,2025-04-08,2025-04-09,20
3151,21,Correios,2025-06-21,2025-07-01,20
3152,3691,LogX,2025-06-29,2025-07-03,-5
3153,4760,LogX,2025-05-08,2025-05-08,20
3154,4750,Correios,2025-02-25,2025-03-02,-5
3155,2198,Correios,2025-02-19,2025-02-25,-5
3156,147,Correios,2025-01-03,2025-01-12,35
3157,3733,LogX,2025-02-01,2025-02-05,-5
3158,383,LogX,2025-02-05,2025-02-10,35
3159,1472,Correios,2025-01-06,2025-01-07,20
3160,1671,Correios,2025-02-17,2025-02-25,20
3161,532,LogX,2025-01-25,2025-01-27,20
3162,1102,LogX,2025-03-02,2025-02-28,20
3163,34,LogX,2025-03-13,2025-03-11,-5
3164,4072,Correios,2025-06-22,2025-06-22,-5
3165,3792,Correios,2025-05-09,2025-05-18,20
3166,1865,LogX,2025-05-13,2025-05-15,-5
3167,2410,LogX,2025-05-21,2025-05-23,-5
3168,1108,Correios,2025-04-14,2025-04-15,35
3169,2844,Correios,2025-03-09,2025-03-10,20
3170,2787,Correios,2025-02-15,2025-02-17,35
3171,3890,Correios,2025-03-28,2025-04-01,35
3172,794,Correios,2025-02-24,2025-03-02,20
3173,1444,Correios,2025-02-05,2025-02-13,35
3174,3209,LogX,2025-06-16,2025-06-25,35
3175,3091,LogX,2025-01-23,2025-01-22,35
3176,1702,LogX,2025-01-22,2025-01-20,35
3177,1313,LogX,2025-04-13,2025-04-23,20
3178,2278,LogX,2025-03-12,2025-03-12,35
3179,3273,Correios,2025-06-17,2025-06-24,-5
3180,4304,Correios,2025-06-02,2025-06-01,-5
3181,1711,Correios,2025-01-12,2025-01-11,-5
3182,2009,LogX,2025-03-13,2025-03-18,20
3183,2349,LogX,2025-03-02,2025-03-09,20
3184,978,LogX,2025-04-21,2025-04-20,35
3185,1984,LogX,2025-02-06,2025-02-09,-5
3186,4896,LogX,2025-03-17,2025-03-25,20
3187,4824,LogX,2025-05-07,2025-05-15,-5
3188,2437,LogX,2025-05-15,2025-05-19,35
3189,607,LogX,2025-05-27,2025-05-25,-5
3190,3544,Correios,2025-04-24,2025-04-22,-5
3191,480,LogX,2025-02-27,2025-03-07,20
3192,1131,LogX,2025-06-13,2025-06-21,35
3193,3539,LogX,2025-05-20,2025-05-27,35
3194,4502,Correios,2025-06-24,2025-06-23,20
3195,1897,LogX,2025-03-01,2025-03-06,35
3196,906,Correios,2025-05-09,2025-05-07,20
3197,3520,Correios,2025-05-03,2025-05-03,-5
3198,3033,Correios,2025-01-11,2025-01-17,35
3199,2840,Correios,2025-03-08,2025-03-14,-5
3200,1584,Correios,2025-05-15,2025-05-15,35
3201,4415,LogX,2025-03-18,2025-03-18,35
3202,425,Correios,2025-01-25,2025-01-29,-5
3203,3759,LogX,2025-01-05,2025-01-04,-5
3204,1210,Correios,2025-05-02,2025-05-01,35
3205,387,Correios,2025-05-02,2025-05-03,20
3206,3443,LogX,2025-01-18,2025-01-23,20
3207,1816,Correios,2025-04-19,2025-04-26,20
3208,2271,LogX,2025-04-07,2025-04-12,20
3209,4644,Correios,2025-03-10,2025-03-09,35
3210,3005,Correios,2025-06-24,2025-07-02,35
3211,796,LogX,2025-01-27,2025-02-04,20
3212,1414,LogX,2025-02-23,2025-02-21,-5
3213,1785,LogX,2025-05-19,2025-05-29,-5
3214,1741,LogX,2025-01-10,2025-01-13,35
3215,2544,Correios,2025-06-21,2025-07-01,35
3216,3858,LogX,2025-03-19,2025-03-24,-5
3217,1679,Correios,2025-04-21,2025-04-27,-5
3218,4055,LogX,2025-06-28,2025-07-06,20
3219,2220,Correios,2025-04-11,2025-04-15,35
3220,3540,Correios,2025-04-08,2025-04-15,20
3221,144,LogX,2025-03-02,2025-03-11,-5
3222,2880,LogX,2025-02-08,2025-02-10,20
3223,587,LogX,2025-04-26,2025-05-03,35
3224,84,Correios,2025-05-31,2025-06-08,35
3225,3144,Correios,2025-05-26,2025-05-30,35
3226,4610,Correios,2025-02-07,2025-02-16,20
3227,4781,LogX,2025-06-23,2025-06-25,20
3228,2174,Correios,2025-04-15,2025-04-22,20
3229,2918,Correios,2025-06-12,2025-06-21,-5
3230,911,LogX,2025-01-17,2025-01-23,-5
3231,2506,Correios,2025-02-12,2025-02-12,20
3232,779,Correios,2025-03-06,2025-03-15,35
3233,2802,Correios,2025-03-04,2025-03-09,20
3234,3112,LogX,2025-02-07,2025-02-09,-5
3235,3421,LogX,2025-01-25,2025-01-31,-5
3236,485,LogX,2025-03-05,2025-03-13,20
3237,3863,LogX,2025-05-14,2025-05-20,20
3238,130,LogX,2025-03-31,2025-04-10,20
3239,2705,LogX,2025-04-21,2025-04-27,35
3240,3421,Correios,2025-02-12,2025-02-12,35
3241,4746,Correios,2025-06-18,2025-06-18,-5
3242,4728,Correios,2025-06-12,2025-06-18,-5
3243,2934,LogX,2025-06-18,2025-06-16,35
3244,4889,Correios,2025-05-05,2025-05-07,35
3245,1174,LogX,2025-02-26,2025-03-05,-5
3246,4145,LogX,2025-06-17,2025-06-27,20
3247,3515,Correios,2025-03-29,2025-04-01,35
3248,1358,LogX,2025-06-28,2025-07-07,-5
3249,4824,LogX,2025-02-06,2025-02-05,35
3250,3972,LogX,2025-03-08,2025-03-08,20
3251,3384,Correios,2025-05-08,2025-05-17,20
3252,3740,LogX,2025-02-06,2025-02-15,20
3253,1221,LogX,2025-03-26,2025-03-25,35
3254,1655,Correios,2025-05-13,2025-05-22,35
3255,521,LogX,2025-02-25,2025-03-02,20
3256,1907,Correios,2025-05-07,2025-05-06,-5
3257,2501,Correios,2025-04-07,2025-04-10,-5
3258,2128,LogX,2025-03-13,2025-03-11,35
3259,4984,LogX,2025-02-03,2025-02-13,-5
3260,4445,LogX,2025-06-21,2025-06-26,-5
3261,1007,Correios,2025-05-06,2025-05-14,-5
3262,4388,LogX,2025-03-07,2025-03-09,20
3263,493,LogX,2025-05-19,2025-05-25,35
3264,691,LogX,2025-04-06,2025-04-12,35
3265,168,LogX,2025-05-09,2025-05-07,35
3266,3075,LogX,2025-05-06,2025-05-08,35
3267,4277,Correios,2025-01-06,2025-01-06,35
3268,2066,LogX,2025-01-04,2025-01-09,-5
3269,3569,LogX,2025-03-14,2025-03-20,35
3270,4268,Correios,2025-06-22,2025-06-24,35
3271,2171,LogX,2025-05-21,2025-05-28,-5
3272,4521,Correios,2025-05-22,2025-05-26,-5
3273,2895,Correios,2025-06-24,2025-07-01,20
3274,1739,Correios,2025-05-05,2025-05-03,-5
3275,3265,Correios,2025-02-22,2025-02-27,35
3276,4270,Correios,2025-05-24,2025-05-29,35
3277,2936,Correios,2025-05-04,2025-05-03,20
3278,4339,LogX,2025-05-04,2025-05-02,-5
3279,3853,Correios,2025-01-04,2025-01-02,-5
3280,300,Correios,2025-03-15,2025-03-13,20
3281,1115,LogX,2025-05-02,2025-05-09,20
3282,4254,LogX,2025-03-26,2025-03-31,20
3283,1280,LogX,2025-03-11,2025-03-12,35
3284,2770,LogX,2025-04-08,2025-04-12,35
3285,3073,LogX,2025-04-30,2025-04-28,20
3286,4466,LogX,2025-04-22,2025-04-26,35
3287,1813,LogX,2025-02-07,2025-02-10,35
3288,265,LogX,2025-05-22,2025-05-31,-5
3289,3879,Correios,2025-01-24,2025-02-01,20
3290,150,LogX,2025-05-28,2025-06-02,35
3291,2482,LogX,2025-03-01,2025-02-27,35
3292,410,Correios,2025-06-16,2025-06-23,20
3293,3938,LogX,2025-04-21,2025-05-01,-5
3294,4331,Correios,2025-04-29,2025-05-04,20
3295,3687,Correios,2025-01-06,2025-01-12,20
3296,4024,Correios,2025-01-11,2025-01-12,20
3297,2837,Correios,2025-02-18,2025-02-17,35
3298,2085,LogX,2025-05-20,2025-05-24,20
3299,2219,LogX,2025-03-27,2025-04-05,-5
3300,582,LogX,2025-02-20,2025-02-24,35
3301,4727,LogX,2025-02-28,2025-03-01,-5
3302,3377,LogX,2025-02-23,2025-03-05,20
3303,1552,Correios,2025-06-02,2025-06-07,20
3304,2044,LogX,2025-02-18,2025-02-23,-5
3305,3751,Correios,2025-06-08,2025-06-15,-5
3306,845,LogX,2025-05-30,2025-06-05,35
3307,3136,Correios,2025-01-11,2025-01-10,35
3308,1472,LogX,2025-06-28,2025-07-07,20
3309,2394,Correios,2025-05-31,2025-06-05,35
3310,4316,LogX,2025-06-15,2025-06-15,35
3311,4958,Correios,2025-03-31,2025-04-08,20
3312,3682,Correios,2025-05-05,2025-05-15,20
3313,3434,Correios,2025-04-28,2025-04-29,35
3314,4808,Correios,2025-02-06,2025-02-07,35
3315,485,Correios,2025-04-02,2025-03-31,35
3316,1136,Correios,2025-06-09,2025-06-14,20
3317,4383,LogX,2025-04-04,2025-04-08,20
3318,3329,LogX,2025-06-01,2025-06-09,-5
3319,1665,Correios,2025-05-28,2025-05-27,20
3320,4903,Correios,2025-02-15,2025-02-14,35
3321,4439,Correios,2025-02-21,2025-02-25,-5
3322,1925,Correios,2025-06-30,2025-06-29,35
3323,3727,LogX,2025-03-09,2025-03-08,35
3324,1962,LogX,2025-06-27,2025-07-05,-5
3325,2677,Correios,2025-05-02,2025-05-12,35
3326,3580,Correios,2025-02-06,2025-02-04,-5
3327,3278,LogX,2025-03-11,2025-03-09,20
3328,2158,LogX,2025-02-19,2025-02-18,20
3329,2073,Correios,2025-01-28,2025-01-26,-5
3330,2155,Correios,2025-04-08,2025-04-08,20
3331,440,LogX,2025-01-03,2025-01-13,35
3332,4853,Correios,2025-02-01,2025-01-30,-5
3333,3443,Correios,2025-05-20,2025-05-28,20
3334,1939,Correios,2025-06-03,2025-06-09,35
3335,761,Correios,2025-01-21,2025-01-30,20
3336,3140,LogX,2025-01-04,2025-01-04,-5
3337,1180,Correios,2025-06-01,2025-06-02,20
3338,3315,Correios,2025-04-05,2025-04-09,-5
3339,2413,Correios,2025-04-14,2025-04-12,-5
3340,3252,Correios,2025-03-26,2025-03-30,35
3341,3240,Correios,2025-03-26,2025-03-27,35
3342,2135,LogX,2025-03-20,2025-03-20,-5
3343,3607,Correios,2025-03-29,2025-04-05,-5
3344,3278,Correios,2025-02-03,2025-02-04,35
3345,1163,LogX,2025-04-19,2025-04-26,-5
3346,4588,LogX,2025-02-14,2025-02-16,20
3347,1681,Correios,2025-01-12,2025-01-11,-5
3348,4202,Correios,2025-04-23,2025-04-29,-5
3349,362,Correios,2025-02-14,2025-02-19,20
3350,3939,LogX,2025-06-19,2025-06-27,-5
3351,935,LogX,2025-04-23,2025-04-27,20
3352,892,Correios,2025-03-17,2025-03-26,-5
3353,448,Correios,2025-02-16,2025-02-17,35
3354,1248,Correios,2025-05-25,2025-05-28,35
3355,897,LogX,2025-04-30,2025-05-09,35
3356,3387,Correios,2025-05-30,2025-05-30,35
3357,4385,Correios,2025-01-18,2025-01-27,35
3358,2578,LogX,2025-06-03,2025-06-07,20
3359,980,Correios,2025-04-27,2025-05-07,20
3360,4537,Correios,2025-04-24,2025-04-26,-5
3361,4850,Correios,2025-01-03,2025-01-13,20
3362,3712,Correios,2025-05-15,2025-05-21,35
3363,3339,Correios,2025-03-31,2025-03-31,20
3364,419,Correios,2025-05-03,2025-05-01,35
3365,328,Correios,2025-03-07,2025-03-05,20
3366,918,Correios,2025-02-13,2025-02-15,20
3367,2980,LogX,2025-02-13,2025-02-14,35
3368,4892,LogX,2025-05-11,2025-05-21,35
3369,4301,Correios,2025-05-01,2025-05-05,35
3370,4654,LogX,2025-06-11,2025-06-20,20
3371,525,Correios,2025-04-12,2025-04-21,35
3372,303,LogX,2025-06-14,2025-06-18,20
3373,2418,LogX,2025-03-17,2025-03-17,35
3374,2746,Correios,2025-05-27,2025-05-29,20
3375,1079,Correios,2025-06-19,2025-06-27,35
3376,3630,LogX,2025-01-01,2025-01-11,35
3377,3960,LogX,2025-02-14,2025-02-18,35
3378,3031,LogX,2025-04-14,2025-04-12,-5
3379,4547,Correios,2025-01-23,2025-01-28,-5
3380,3359,LogX,2025-03-13,2025-03-20,20
3381,152,Correios,2025-03-21,2025-03-20,35
3382,1544,Correios,2025-06-03,2025-06-07,-5
3383,2038,Correios,2025-01-27,2025-02-01,35
3384,4556,Correios,2025-03-10,2025-03-12,-5
3385,2485,Correios,2025-03-17,2025-03-21,20
3386,1504,LogX,2025-01-06,2025-01-10,35
3387,2929,Correios,2025-01-03,2025-01-08,-5
3388,3456,LogX,2025-01-27,2025-02-01,-5
3389,2639,Correios,2025-03-06,2025-03-15,20
3390,4207,LogX,2025-04-19,2025-04-28,20
3391,3668,Correios,2025-01-14,2025-01-20,35
3392,3743,Correios,2025-05-22,2025-05-28,35
3393,56,Correios,2025-01-07,2025-01-15,35
3394,2697,Correios,2025-02-24,2025-03-04,35
3395,1872,Correios,2025-01-16,2025-01-23,-5
3396,3190,LogX,2025-01-22,2025-01-27,20
3397,1450,Correios,2025-06-26,2025-06-24,-5
3398,4242,Correios,2025-05-17,2025-05-23,20
3399,2629,LogX,2025-04-12,2025-04-20,35
3400,4151,Correios,2025-02-05,2025-02-14,20
3401,1996,Correios,2025-04-07,2025-04-13,20
3402,4387,Correios,2025-05-02,2025-05-09,20
3403,3739,LogX,2025-04-29,2025-05-04,20
3404,2532,Correios,2025-02-14,2025-02-22,20
3405,4045,Correios,2025-02-10,2025-02-20,20
3406,575,LogX,2025-06-04,2025-06-13,35
3407,74,Correios,2025-03-19,2025-03-26,35
3408,1329,Correios,2025-06-20,2025-06-20,35
3409,1693,Correios,2025-06-15,2025-06-15,35
3410,1472,LogX,2025-01-05,2025-01-04,-5
3411,3220,Correios,2025-04-02,2025-04-07,-5
3412,2510,LogX,2025-03-28,2025-04-06,35
3413,3885,LogX,2025-06-06,2025-06-09,35
3414,2537,Correios,2025-03-01,2025-03-04,35
3415,984,LogX,2025-04-11,2025-04-13,35
3416,2260,Correios,2025-05-11,2025-05-12,20
3417,563,LogX,2025-02-03,2025-02-06,35
3418,4195,Correios,2025-03-26,2025-04-02,20
3419,3443,Correios,2025-06-11,2025-06-11,35
3420,179,LogX,2025-02-19,2025-02-20,20
3421,4536,LogX,2025-03-09,2025-03-19,35
3422,132,Correios,2025-05-28,2025-05-29,20
3423,903,LogX,2025-04-23,2025-05-03,20
3424,740,LogX,2025-04-18,2025-04-20,20
3425,37,Correios,2025-01-18,2025-01-28,-5
3426,647,Correios,2025-06-22,2025-06-27,20
3427,3410,Correios,2025-01-05,2025-01-04,-5
3428,4332,Correios,2025-05-04,2025-05-05,35
3429,1582,Correios,2025-04-05,2025-04-05,-5
3430,522,LogX,2025-04-19,2025-04-27,-5
3431,4375,Correios,2025-06-23,2025-06-24,35
3432,4806,LogX,2025-02-02,2025-02-03,35
3433,2705,Correios,2025-03-15,2025-03-20,-5
3434,2159,LogX,2025-06-05,2025-06-07,20
3435,911,Correios,2025-04-21,2025-04-20,20
3436,3822,Correios,2025-05-01,2025-05-03,20
3437,1384,Correios,2025-01-16,2025-01-22,35
3438,1189,Correios,2025-05-14,2025-05-23,35
3439,230,LogX,2025-05-16,2025-05-19,35
3440,4225,LogX,2025-04-20,2025-04-28,35
3441,754,Correios,2025-03-21,2025-03-23,-5
3442,2059,Correios,2025-06-16,2025-06-18,20
3443,3619,LogX,2025-01-20,2025-01-18,35
3444,3442,Correios,2025-05-09,2025-05-13,35
3445,1609,LogX,2025-02-15,2025-02-24,35
3446,1137,Correios,2025-04-16,2025-04-14,20
3447,1527,Correios,2025-05-16,2025-05-16,35
3448,1979,LogX,2025-03-24,2025-03-25,35
3449,3312,Correios,2025-01-10,2025-01-15,20
3450,1144,Correios,2025-02-11,2025-02-15,-5
3451,4709,Correios,2025-01-22,2025-01-29,-5
3452,2813,Correios,2025-06-23,2025-06-25,35
3453,2889,LogX,2025-01-11,2025-01-12,35
3454,2201,LogX,2025-06-07,2025-06-16,-5
3455,1056,LogX,2025-02-13,2025-02-11,-5
3456,4499,LogX,2025-02-11,2025-02-21,-5
3457,1234,Correios,2025-01-30,2025-01-31,35
3458,988,Correios,2025-04-08,2025-04-12,20
3459,4185,Correios,2025-01-14,2025-01-20,20
3460,3135,LogX,2025-06-18,2025-06-22,35
3461,1243,LogX,2025-03-31,2025-04-01,-5
3462,2390,Correios,2025-01-06,2025-01-07,-5
3463,2135,LogX,2025-01-15,2025-01-22,-5
3464,955,Correios,2025-06-08,2025-06-10,20
3465,3704,Correios,2025-03-21,2025-03-20,35
3466,2020,LogX,2025-06-16,2025-06-19,35
3467,895,LogX,2025-03-01,2025-03-07,-5
3468,3543,Correios,2025-01-28,2025-01-30,20
3469,2668,LogX,2025-03-29,2025-04-08,20
3470,2358,Correios,2025-03-07,2025-03-10,20
3471,2714,LogX,2025-03-10,2025-03-08,35
3472,1691,LogX,2025-01-07,2025-01-17,35
3473,4346,Correios,2025-02-08,2025-02-06,20
3474,907,LogX,2025-04-15,2025-04-21,35
3475,3503,Correios,2025-06-30,2025-07-02,20
3476,3732,Correios,2025-01-15,2025-01-15,35
3477,1245,Correios,2025-04-12,2025-04-14,35
3478,3975,Correios,2025-05-26,2025-05-25,-5
3479,1700,LogX,2025-01-04,2025-01-14,35
3480,3114,LogX,2025-06-24,2025-06-22,35
3481,3094,LogX,2025-02-13,2025-02-11,-5
3482,3812,LogX,2025-05-30,2025-06-08,20
3483,1422,LogX,2025-02-25,2025-02-27,-5
3484,2107,Correios,2025-03-23,2025-03-21,20
3485,1359,LogX,2025-06-07,2025-06-17,20
3486,4276,Correios,2025-03-10,2025-03-18,20
3487,2101,LogX,2025-01-10,2025-01-13,-5
3488,637,LogX,2025-05-31,2025-05-29,-5
3489,3418,Correios,2025-05-12,2025-05-10,20
3490,335,LogX,2025-03-03,2025-03-10,35
3491,3372,Correios,2025-03-16,2025-03-26,35
3492,1764,Correios,2025-03-04,2025-03-07,-5
3493,1203,Correios,2025-06-05,2025-06-15,20
3494,4175,Correios,2025-05-15,2025-05-21,-5
3495,3186,Correios,2025-06-25,2025-07-05,20
3496,1011,LogX,2025-02-27,2025-02-27,-5
3497,121,Correios,2025-06-13,2025-06-23,20
3498,2823,Correios,2025-05-20,2025-05-24,-5
3499,2067,Correios,2025-05-26,2025-05-27,20
3500,4986,LogX,2025-02-07,2025-02-13,20
3501,3172,LogX,2025-02-09,2025-02-19,-5
3502,1500,Correios,2025-06-21,2025-06-25,-5
3503,2165,LogX,2025-06-16,2025-06-22,35
3504,1432,LogX,2025-01-28,2025-02-05,35
3505,1056,LogX,2025-04-08,2025-04-09,20
3506,2808,Correios,2025-02-27,2025-02-27,-5
3507,2825,LogX,2025-06-05,2025-06-13,-5
3508,1875,LogX,2025-01-30,2025-02-02,-5
3509,1699,Correios,2025-03-08,2025-03-11,-5
3510,910,LogX,2025-03-04,2025-03-13,20
3511,4310,Correios,2025-01-16,2025-01-15,35
3512,4680,Correios,2025-04-12,2025-04-18,-5
3513,4308,Correios,2025-03-07,2025-03-11,20
3514,3835,Correios,2025-05-27,2025-06-03,35
3515,587,Correios,2025-04-06,2025-04-04,20
3516,565,LogX,2025-01-08,2025-01-12,35
3517,2170,Correios,2025-05-03,2025-05-13,20
3518,3788,LogX,2025-01-19,2025-01-22,35
3519,2708,Correios,2025-05-25,2025-05-23,-5
3520,1903,Correios,2025-01-10,2025-01-14,-5
3521,3081,Correios,2025-01-14,2025-01-24,35
3522,1057,Correios,2025-03-02,2025-03-10,-5
3523,2990,Correios,2025-04-05,2025-04-06,-5
3524,4054,Correios,2025-01-09,2025-01-09,-5
3525,2905,Correios,2025-03-08,2025-03-10,35
3526,4920,Correios,2025-02-23,2025-02-21,20
3527,3180,LogX,2025-05-20,2025-05-25,35
3528,2374,LogX,2025-06-04,2025-06-06,20
3529,2744,Correios,2025-02-12,2025-02-13,35
3530,1175,Correios,2025-03-11,2025-03-14,35
3531,2549,LogX,2025-04-25,2025-04-23,-5
3532,2260,Correios,2025-05-06,2025-05-12,-5
3533,2884,Correios,2025-06-05,2025-06-07,35
3534,2969,Correios,2025-01-16,2025-01-21,-5
3535,2092,Correios,2025-04-07,2025-04-07,-5
3536,3200,LogX,2025-03-05,2025-03-04,20
3537,1866,Correios,2025-04-07,2025-04-07,20
3538,2319,LogX,2025-04-01,2025-04-11,20
3539,938,Correios,2025-02-11,2025-02-21,20
3540,1382,Correios,2025-06-14,2025-06-12,20
3541,1512,LogX,2025-03-23,2025-03-26,20
3542,1050,Correios,2025-05-30,2025-05-31,35
3543,3638,Correios,2025-01-12,2025-01-22,-5
3544,3193,LogX,2025-03-17,2025-03-20,20
3545,2546,Correios,2025-05-02,2025-04-30,-5
3546,4664,Correios,2025-04-15,2025-04-23,-5
3547,4291,LogX,2025-06-06,2025-06-06,-5
3548,4149,LogX,2025-03-24,2025-03-24,-5
3549,2332,Correios,2025-03-01,2025-03-11,-5
3550,601,Correios,2025-03-19,2025-03-22,20
3551,4616,Correios,2025-04-02,2025-04-03,35
3552,3661,LogX,2025-02-28,2025-02-27,20
3553,1027,LogX,2025-05-17,2025-05-20,20
3554,1876,Correios,2025-03-21,2025-03-26,20
3555,4072,LogX,2025-03-08,2025-03-06,35
3556,896,Correios,2025-05-28,2025-05-28,35
3557,1057,Correios,2025-03-29,2025-03-27,-5
3558,1914,LogX,2025-01-12,2025-01-15,20
3559,4267,LogX,2025-06-29,2025-07-07,35
3560,2734,Correios,2025-05-14,2025-05-23,-5
3561,2057,LogX,2025-01-14,2025-01-21,35
3562,1935,Correios,2025-01-24,2025-01-22,-5
3563,1491,LogX,2025-01-22,2025-01-23,-5
3564,339,Correios,2025-02-11,2025-02-16,20
3565,4746,Correios,2025-02-25,2025-03-03,-5
3566,267,Correios,2025-05-31,2025-06-06,20
3567,2590,LogX,2025-04-30,2025-05-05,-5
3568,1296,Correios,2025-02-02,2025-02-05,20
3569,2758,Correios,2025-03-26,2025-03-28,35
3570,519,Correios,2025-05-03,2025-05-02,20
3571,4194,LogX,2025-04-23,2025-04-23,35
3572,906,LogX,2025-01-02,2025-01-03,-5
3573,2651,Correios,2025-03-14,2025-03-20,35
3574,4805,LogX,2025-03-09,2025-03-12,35
3575,817,Correios,2025-05-26,2025-05-24,20
3576,3962,Correios,2025-02-18,2025-02-26,-5
3577,3509,LogX,2025-05-09,2025-05-19,-5
3578,2993,LogX,2025-01-06,2025-01-04,35
3579,4835,LogX,2025-02-17,2025-02-15,-5
3580,185,LogX,2025-06-29,2025-07-02,35
3581,1434,LogX,2025-05-09,2025-05-14,35
3582,2179,LogX,2025-05-16,2025-05-25,35
3583,4185,Correios,2025-01-11,2025-01-21,35
3584,4674,LogX,2025-01-31,2025-02-04,-5
3585,2654,LogX,2025-04-11,2025-04-20,-5
3586,3218,LogX,2025-02-05,2025-02-08,35
3587,1546,LogX,2025-06-22,2025-06-28,-5
3588,3937,Correios,2025-06-22,2025-06-29,35
3589,1456,Correios,2025-04-03,2025-04-13,20
3590,4237,LogX,2025-06-23,2025-06-21,35
3591,3481,Correios,2025-02-12,2025-02-12,-5
3592,360,LogX,2025-06-06,2025-06-11,-5
3593,2253,LogX,2025-02-11,2025-02-16,20
3594,2418,Correios,2025-02-19,2025-02-27,35
3595,780,Correios,2025-04-29,2025-04-29,35
3596,2545,LogX,2025-03-15,2025-03-13,20
3597,523,Correios,2025-03-01,2025-03-07,-5
3598,3906,LogX,2025-05-23,2025-05-26,35
3599,4765,LogX,2025-05-03,2025-05-04,-5
3600,1425,Correios,2025-06-27,2025-07-01,20
3601,1180,Correios,2025-05-23,2025-06-01,20
3602,496,LogX,2025-02-20,2025-02-26,20
3603,255,Correios,2025-01-31,2025-02-08,-5
3604,3128,Correios,2025-01-23,2025-01-23,-5
3605,4273,LogX,2025-06-03,2025-06-05,20
3606,2908,LogX,2025-06-03,2025-06-06,-5
3607,348,LogX,2025-01-06,2025-01-16,35
3608,698,Correios,2025-04-30,2025-04-30,-5
3609,741,Correios,2025-05-16,2025-05-26,35
3610,1568,LogX,2025-05-19,2025-05-28,20
3611,4805,Correios,2025-05-11,2025-05-21,-5
3612,2269,Correios,2025-06-13,2025-06-18,-5
3613,1207,LogX,2025-05-04,2025-05-12,35
3614,3924,Correios,2025-01-28,2025-01-28,-5
3615,4950,LogX,2025-06-07,2025-06-13,20
3616,624,LogX,2025-03-11,2025-03-16,20
3617,1804,Correios,2025-05-17,2025-05-15,-5
3618,11,Correios,2025-05-30,2025-06-01,35
3619,450,LogX,2025-06-23,2025-06-25,35
3620,4050,LogX,2025-02-03,2025-02-01,-5
3621,2129,LogX,2025-01-25,2025-02-01,35
3622,1898,LogX,2025-03-28,2025-04-02,-5
3623,2692,LogX,2025-02-26,2025-03-04,-5
3624,3248,LogX,2025-06-05,2025-06-05,35
3625,1033,LogX,2025-01-17,2025-01-15,20
3626,2068,LogX,2025-04-14,2025-04-23,-5
3627,4543,Correios,2025-03-13,2025-03-14,35
3628,4172,LogX,2025-05-22,2025-05-31,-5
3629,2722,Correios,2025-06-13,2025-06-19,35
3630,4521,Correios,2025-03-29,2025-03-30,20
3631,761,Correios,2025-04-06,2025-04-12,20
3632,3150,Correios,2025-01-13,2025-01-20,-5
3633,4062,LogX,2025-05-23,2025-05-23,-5
3634,2402,Correios,2025-02-12,2025-02-22,20
3635,4686,LogX,2025-01-21,2025-01-31,35
3636,152,LogX,2025-02-11,2025-02-09,35
3637,4965,Correios,2025-05-18,2025-05-27,-5
3638,550,LogX,2025-01-05,2025-01-12,35
3639,3253,Correios,2025-04-01,2025-04-11,-5
3640,1520,Correios,2025-05-12,2025-05-11,20
3641,1290,Correios,2025-02-10,2025-02-16,35
3642,4656,Correios,2025-03-21,2025-03-28,20
3643,4053,LogX,2025-06-17,2025-06-15,20
3644,3529,LogX,2025-02-19,2025-02-24,20
3645,969,LogX,2025-03-29,2025-03-30,20
3646,2056,LogX,2025-02-17,2025-02-18,-5
3647,2005,Correios,2025-02-24,2025-02-26,35
3648,1323,LogX,2025-02-08,2025-02-12,20
3649,4329,Correios,2025-01-26,2025-02-01,20
3650,3001,LogX,2025-06-10,2025-06-19,20
3651,2659,Correios,2025-06-03,2025-06-08,-5
3652,3898,Correios,2025-05-08,2025-05-08,35
3653,3264,Correios,2025-03-08,2025-03-10,20
3654,3277,LogX,2025-04-22,2025-04-27,35
3655,1992,Correios,2025-04-27,2025-04-30,20
3656,759,Correios,2025-04-25,2025-05-02,35
3657,315,Correios,2025-06-22,2025-07-02,-5
3658,191,Correios,2025-05-27,2025-05-29,-5
